string_id,gene_name,uniprot_ac,protein_name,degree,degree_cent,betweenness,closeness,eigenvector,pagerank,k_core,clustering_coeff,weighted_degree,community_id,community_size,participation_coeff,within_module_z,num_comm_connected,protein_role,is_essential
9606.ENSP00000215727,SERPIND1,P05546,Heparin cofactor 2,28,0.0017631131540834,2.0016631886050485e-05,0.2309994999326997,7.620640578077399e-06,7.062675816832296e-05,17,0.3671545803165634,22806,1,2329,0.1352040816326529,0.0124369638772154,2,peripheral,0
9606.ENSP00000384957,F11,P03951,Coagulation factor XI [Cleaved into: Coagulation factor XIa heavy chain; Coagulation factor XIa light chain],24,0.0015112398463572,4.3601997666206645e-05,0.2467766042389938,1.3793417139809184e-05,6.248426202168604e-05,17,0.4051000890543398,20041,1,2329,0.0798611111111109,-0.0739418299698068,1,peripheral,0
9606.ENSP00000493985,KNG1,P01042,Kininogen-1 [Cleaved into: Kininogen-1 heavy chain; T-kinin ; Bradykinin ; Lysyl-bradykinin ; Kininogen-1 light chain; Low molecular weight growth-promoting factor],93,0.0058560544046344,0.0014622768173301,0.2704168772969078,7.609581048758023e-05,0.0002379228291827,26,0.1069812804758864,79439,4,2493,0.5515088449531739,1.6822463195841386,6,peripheral,0
9606.ENSP00000321853,SERPINF2,P08697,Alpha-2-antiplasmin,26,0.0016371765002203,7.629160013621461e-06,0.247118915636299,1.616389455600431e-05,6.454255708799984e-05,19,0.451523096200447,22202,1,2329,0.0,0.0124369638772154,0,peripheral,0
9606.ENSP00000364731,F7,P08709,Coagulation factor VII [Cleaved into: Factor VII light chain; Factor VII heavy chain],29,0.001826081481015,0.0001839642669812,0.234629345247026,1.6009970982204703e-05,9.513531900452197e-05,17,0.2813268963978741,24486,1,2329,0.3567181926278238,-0.0739418299698068,4,peripheral,0
9606.ENSP00000323929,A2M,P01023,Alpha-2-macroglobulin,64,0.0040299729236194,0.0005561832121364,0.2700020554902722,9.548315429154438e-05,0.0001467333270264,25,0.2100791264091387,54818,1,2329,0.23095703125,0.8762249023474378,5,peripheral,0
9606.ENSP00000308938,PLG,P00747,Plasminogen [Cleaved into: Plasmin ; Plasmin heavy chain A; Plasmin light chain B; Angiostatin],107,0.0067376109816762,0.0029685521583147,0.2808317465906232,0.0002583897604354,0.0002395392994475,32,0.0896092286614158,92678,1,2329,0.546073892916412,1.2505330090178677,7,peripheral,0
9606.ENSP00000245907,C3,P01024,Complement C3 [Cleaved into: Complement C3 beta chain; C3-beta-c ; Complement C3 alpha chain; C3a anaphylatoxin; Acylation stimulating protein ; Complement C3b ; Complement C3c alpha' chain fragment 1; Complement C3dg fragment; Complement C3g fragment; Complement C3d fragment; Complement C3f fragment; Complement C3c alpha' chain fragment 2],92,0.0057930860777029,0.0021987921183956,0.2646154670911748,5.7528580416421314e-05,0.0002397226716036,25,0.1234754784078268,79779,1,2329,0.14413988657845,1.711219909535319,3,peripheral,0
9606.ENSP00000223095,SERPINE1,P05121,Plasminogen activator inhibitor 1,70,0.0044077828852087,0.0002638483925708,0.272831665881983,0.0003674588177049,0.0001346357506079,32,0.1917676518478624,56854,1,2329,0.3706122448979592,0.847431971065097,6,peripheral,0
9606.ENSP00000366307,THBD,P07204,Thrombomodulin,48,0.0030224796927145,0.0002491372784073,0.2486567690459245,2.877090731080229e-05,0.0001157627967432,23,0.1622646623681955,40431,1,2329,0.2595486111111111,0.4443309331123266,2,peripheral,0
9606.ENSP00000254722,SERPINF1,P36955,Pigment epithelium-derived factor,16,0.0010074932309048,6.256387042355478e-05,0.2450977269101026,1.2850551162000477e-05,4.286949546420696e-05,13,0.2339366488686675,13158,1,2329,0.3203125,-0.3618711427932142,2,peripheral,0
9606.ENSP00000308541,F2,P00734,Prothrombin [Cleaved into: Activation peptide fragment 1; Activation peptide fragment 2; Thrombin light chain; Thrombin heavy chain],88,0.0055412127699767,0.0011687920723986,0.263664555286727,5.590504364660196e-05,0.0002174534145644,24,0.1516174376761889,77328,1,2329,0.4189049586776858,1.1353612838885043,5,peripheral,0
9606.ENSP00000386104,CPE,P16870,Carboxypeptidase E,16,0.0010074932309048,0.0002204287968592,0.2426663719888676,7.323425814649661e-06,6.853735039119414e-05,9,0.1489893593655628,13054,4,2493,0.5625,-0.1690117693728922,4,peripheral,0
9606.ENSP00000361850,PLAU,P00749,Urokinase-type plasminogen activator [Cleaved into: Urokinase-type plasminogen activator long chain A; Urokinase-type plasminogen activator short chain A; Urokinase-type plasminogen activator chain B],41,0.0025817014041936,0.0001965737934071,0.25925034872879,7.523434761866259e-05,9.3634067969393e-05,24,0.2082948597042113,33148,1,2329,0.1392028554431886,0.3579521392653043,3,peripheral,0
9606.ENSP00000234071,PROC,P04070,Vitamin K-dependent protein C [Cleaved into: Vitamin K-dependent protein C light chain; Vitamin K-dependent protein C heavy chain; Activation peptide],36,0.0022668597695359,0.0003543039010068,0.2368361635682554,1.0595727603195951e-05,0.0001051740026329,17,0.2518171107146598,30750,1,2329,0.0540123456790124,0.2715733454182821,1,peripheral,0
9606.ENSP00000359446,CPN1,P15169,Carboxypeptidase N catalytic chain,7,0.0004407782885208,7.417415135904524e-05,0.200102177913601,7.960815067107042e-07,4.013397450238751e-05,6,0.2344868295498965,5645,22,371,0.6122448979591837,-0.6512211069644043,3,peripheral,0
9606.ENSP00000232003,HRG,P04196,Histidine-rich glycoprotein,34,0.0021409231156728,4.958954008853949e-05,0.2430095165612325,1.3210656115688189e-05,7.991824830432728e-05,23,0.3382418374778143,27624,1,2329,0.1124567474048443,0.1851945515712598,2,peripheral,0
9606.ENSP00000181796,FAM107B,Q9H098,Protein FAM107B,4,0.0002518733077262,7.153328827740704e-06,0.2153104410811603,7.009629667006528e-06,2.152066167106016e-05,4,0.1372116489772225,3245,11,893,0.375,-0.7126708164541119,1,peripheral,0
9606.ENSP00000263257,NOVA2,Q9UNW9,RNA-binding protein Nova-2,6,0.0003778099615893,3.108763747754275e-06,0.2092153765214524,1.2120424582190092e-05,2.602352000188517e-05,5,0.1669181188384654,4654,11,893,0.4444444444444444,-0.6848420946432098,1,peripheral,0
9606.ENSP00000438875,NOVA1,P51513,RNA-binding protein Nova-1,11,0.000692651596247,7.954311323973311e-05,0.2137730562130708,9.944938721928316e-06,4.596367558889247e-05,6,0.0303038444003247,8538,11,893,0.5123966942148761,-0.6013559292105032,2,peripheral,0
9606.ENSP00000181839,CDK13,Q14004,Cyclin-dependent kinase 13,20,0.001259366538631,9.424629688344848e-05,0.2329985554917569,0.0001718309223909,3.892422613215264e-05,18,0.5572635709597099,16896,7,1183,0.2650000000000001,-0.3926514169353751,2,peripheral,0
9606.ENSP00000225504,SUPT4H1,P63272,Transcription elongation factor SPT4,101,0.0063598010200868,4.636974906407971e-05,0.2620398737905042,0.002793655773257,0.0001249228011207,53,0.4307082117810895,91181,7,1183,0.1490049995098518,1.1671287091559828,2,peripheral,0
9606.ENSP00000299601,LEO1,Q8WVC0,RNA polymerase-associated protein LEO1,111,0.0069894842894024,0.0001509891657997,0.2599454924400732,0.0019829455975377,0.000144912239475,53,0.3800786297635714,96673,7,1183,0.1366772177582988,1.3723629362732668,4,peripheral,0
9606.ENSP00000357748,BCCIP,Q9P287,BRCA2 and CDKN1A-interacting protein,27,0.0017001448271519,0.0002541255753393,0.2562366095950382,0.002233540127864,4.4940348906793065e-05,23,0.2019037887624298,23071,17,842,0.6995884773662552,-0.897633664723409,4,connector,0
9606.ENSP00000357798,MMP21,Q8N119,Matrix metalloproteinase-21,4,0.0002518733077262,0.0,0.1997873234515333,1.5816566689040512e-06,1.9743332030538525e-05,4,0.0,3099,3,1094,0.625,-0.7016333592246498,2,connector,0
9606.ENSP00000261245,MNAT1,P51948,CDK-activating kinase assembly factor MAT1,115,0.0072413575971286,0.0003865612901496,0.2701607841295833,0.0028054130518392,0.0001320791197475,87,0.5561936630555876,101344,7,1183,0.2676748582230626,1.2697458227146248,7,peripheral,0
9606.ENSP00000362361,CDK9,P50750,Cyclin-dependent kinase 9,111,0.0069894842894024,0.0011202572914388,0.28667590267157,0.0019580881075427,0.0001591754680909,44,0.2063721312092169,98123,7,1183,0.4428211995779562,0.9413710593269704,8,peripheral,1
9606.ENSP00000355013,CTR9,Q6PD62,RNA polymerase-associated protein CTR9 homolog,113,0.0071154209432655,4.916922254101149e-05,0.2622995367320587,0.0019131123756208,0.0001405824143166,53,0.3611714378649683,98627,7,1183,0.2117628631842744,1.3107926681380817,3,peripheral,0
9606.ENSP00000348308,MMP23B,O75900,"Matrix metalloproteinase-23 [Cleaved into: Matrix metalloproteinase-23, soluble form]",4,0.0002518733077262,3.5687338941056726e-06,0.2047517156800001,1.742451567040148e-06,2.091911772347561e-05,4,0.0,3441,3,1094,0.625,-0.7016333592246498,2,connector,0
9606.ENSP00000264157,CCNT2,O60583,Cyclin-T2,64,0.0040299729236194,9.279501176651216e-05,0.2519850524063231,0.0006429759793936,9.86310783275891e-05,36,0.4099805563071161,57722,7,1183,0.11865234375,0.4898557596689458,2,peripheral,0
9606.ENSP00000319104,SUPT6H,Q7KZ85,Transcription elongation factor SPT6,96,0.0060449593854291,0.0002049285959791,0.2593693475251892,0.0019123348304249,0.0001225306226157,53,0.4142920995268414,84296,7,1183,0.1935763888888887,1.023464750173884,3,peripheral,1
9606.ENSP00000364578,NELFE,P18615,Negative elongation factor E,59,0.0037151312889616,0.0001252229070842,0.2506904340804775,0.0010375678036101,8.055773850112559e-05,36,0.5285155864780778,51395,7,1183,0.0976730824475724,0.4077620688220322,2,peripheral,0
9606.ENSP00000261900,CCNT1,O60563,Cyclin-T1,86,0.0054152761161135,0.0003744712127683,0.2692922428850315,0.0006706603225515,0.0001242995425267,40,0.270274714886041,76058,7,1183,0.3469442942130881,0.6745665640745014,6,peripheral,0
9606.ENSP00000374529,CCNK,O75909,Cyclin-K,34,0.0021409231156728,0.0002051228937134,0.2585510369679198,0.0003008432000291,6.237798378716598e-05,27,0.3116788761170554,28080,7,1183,0.309688581314879,-0.1668937671063627,3,peripheral,1
9606.ENSP00000398880,CDK12,Q9NYV4,Cyclin-dependent kinase 12,34,0.0021409231156728,0.0001337799379103,0.2594497246095771,0.0005005744566273,5.624938397342315e-05,30,0.3619712176572012,28130,7,1183,0.4152249134948096,-0.2284640352415479,3,peripheral,0
9606.ENSP00000470252,SUPT5H,O00267,Transcription elongation factor SPT5,135,0.0085007241357597,0.0004210630163858,0.2671170069891701,0.0025163683270147,0.0001781746683073,53,0.3075479755003129,120535,7,1183,0.2410973936899861,1.6596908542374642,4,peripheral,0
9606.ENSP00000447730,CD63,P08962,CD63 antigen,58,0.00365216296203,0.0009659214462984,0.2797437804814647,0.0002284887826193,0.0001400590242659,29,0.1303442446495181,47702,1,2329,0.5208085612366231,0.386745070547645,5,peripheral,0
9606.ENSP00000324101,CD151,P48509,CD151 antigen,25,0.0015742081732888,0.0005890988344197,0.2657112004022829,0.0001120778590228,7.712988393710731e-05,16,0.2245807216109005,22313,1,2329,0.4512,-0.2179064863815105,3,peripheral,0
9606.ENSP00000182527,TRAM2,Q15035,Translocating chain-associated membrane protein 2,5,0.0003148416346577,5.146907327276848e-06,0.2101945117482315,2.712516755235571e-06,2.1453174209486347e-05,5,0.2480481600573227,3863,4,2493,0.3199999999999998,-0.4863702989083832,1,peripheral,0
9606.ENSP00000350132,PLN,P26678,Phospholamban,38,0.002392796423399,0.0003329945943991,0.2523572023053788,3.420079120759534e-05,0.0001019238714596,17,0.2403746548007353,31360,4,2493,0.2409972299168973,1.0475292605131568,4,peripheral,0
9606.ENSP00000360158,PKHD1,P08F94,Fibrocystin,11,0.000692651596247,3.255478363400841e-05,0.2181252398071516,1.83730822702666e-06,4.160321770539903e-05,9,0.1687052162494266,9033,4,2493,0.6942148760330579,-0.4863702989083832,3,connector,0
9606.ENSP00000435380,SLN,O00631,Sarcolipin,18,0.0011334298847679,9.258088773286584e-05,0.2198325106724778,1.7523918539867302e-06,6.380172067346487e-05,13,0.3036060689431825,14962,4,2493,0.1049382716049383,0.201239848418514,1,peripheral,0
9606.ENSP00000353072,ATP2A3,Q93084,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 -ATPase 3),9,0.0005667149423839,4.242828074103411e-06,0.2327449611739608,6.631564607187689e-06,3.366867904398928e-05,7,0.4270486364523024,7980,4,2493,0.3703703703703703,-0.3276910341406377,2,peripheral,0
9606.ENSP00000355958,DTL,Q9NZJ0,Denticleless protein homolog denticleless protein homolog),89,0.0056041810969082,0.0002697645603153,0.2687017125484565,0.000508650732002,0.0001405074574789,40,0.2556296838961397,75771,3,1094,0.5453856836258048,0.7951079758328902,5,peripheral,1
9606.ENSP00000184183,ROPN1,Q9HAT0,Ropporin-1A,5,0.0003148416346577,0.0001300684546605,0.1930149855332394,1.3170262629949816e-07,5.25111253825355e-05,4,0.4729340486028469,4788,4,2493,0.0,-0.4334772106524681,0,peripheral,0
9606.ENSP00000483621,CABYR,O75952,Calcium-binding tyrosine phosphorylation-regulated protein,9,0.0005667149423839,0.0001299098442652,0.1988881177440379,6.80315286476898e-07,6.66360052179704e-05,5,0.3173955496780347,7770,4,2493,0.0,-0.2219048576288073,0,peripheral,0
9606.ENSP00000228850,AKAP3,O75969,A-kinase anchor protein 3,7,0.0004407782885208,2.758234774155451e-05,0.1971458707617905,3.451909290576587e-07,5.396937044919816e-05,5,0.395233249386122,6261,4,2493,0.2448979591836735,-0.3805841223965529,1,peripheral,0
9606.ENSP00000289013,RHPN1,Q8TCX5,Rhophilin-1,9,0.0005667149423839,0.0003750263491519,0.235661281346572,7.12892640638303e-06,5.110557224699925e-05,5,0.2217889396509859,7679,4,2493,0.345679012345679,-0.3276910341406377,1,peripheral,0
9606.ENSP00000426271,ROPN1B,Q9BZX4,Ropporin-1B,1,6.296832693155343e-05,0.0,0.1584259968394495,6.92538488788741e-10,1.793734651493969e-05,1,0.0,884,4,2493,0.0,-0.6450495636761288,0,peripheral,0
9606.ENSP00000184266,NDUFB4,O95168,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4,95,0.0059819910584975,5.431612986828834e-05,0.2441255814985805,0.0010904747211023,0.0001177674231525,64,0.6746604945455179,88733,12,518,0.0414404432132963,1.7951293341092522,2,peripheral,0
9606.ENSP00000354961,MT-ND4,P03905,NADH-ubiquinone oxidoreductase chain 4,110,0.0069265159624708,0.000229363509248,0.2571847804550226,0.0014338923094102,0.0001425207137105,64,0.5231370681053028,102494,12,518,0.1391735537190084,2.0529987171010973,6,peripheral,0
9606.ENSP00000355206,MT-ND3,P03897,NADH-ubiquinone oxidoreductase chain 3,108,0.0068005793086077,0.0002915340258912,0.2571231511454021,0.0010625050741583,0.0001391726108769,64,0.5462001115329567,100417,12,518,0.0900205761316873,2.081650870766857,5,peripheral,0
9606.ENSP00000281031,NDUFC2,O95298,NADH dehydrogenase [ubiquinone] 1 subunit C2,87,0.0054782444430451,8.7235717411472e-08,0.2416889716738387,0.0005932317555063,0.0001058890509636,64,0.7530213849710552,81890,12,518,0.0,1.6232164121146888,0,peripheral,0
9606.ENSP00000354665,MT-ND6,P03923,NADH-ubiquinone oxidoreductase chain 6,87,0.0054782444430451,7.547475660045263e-05,0.2511966978284627,0.0006085656723547,0.000110860292038,64,0.672121517498816,81041,12,518,0.1527282335843574,1.4226513364543651,5,peripheral,0
9606.ENSP00000498408,A0A494C071_HUMAN,A0A494C071,Putative PWWP domain-containing DNA repair factor 4,48,0.0030224796927145,0.0003777782395102,0.2341749512128185,0.0003603200222345,8.045815951378205e-05,45,0.7591663353134218,41166,12,518,0.0,0.5057824191500279,0,peripheral,0
9606.ENSP00000407336,NDUFB3,O43676,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3,100,0.0062968326931553,3.959708518504361e-05,0.2449246631299465,0.0007998486115288,0.0001210867436053,64,0.6490918310545449,92749,12,518,0.0198,1.967042256103816,1,peripheral,0
9606.ENSP00000306003,ATP5ME,P56385,"ATP synthase F complex subunit e, mitochondrial [Cleaved into: ATP synthase F complex subunit e, mitochondrial, N-terminally processed]",74,0.0046596561929349,2.998529523025233e-05,0.2455962802485795,0.0014437283859514,8.872926141844185e-05,52,0.5320662680484042,65414,12,518,0.0785244704163623,1.1647819534625203,2,peripheral,0
9606.ENSP00000458770,NDUFAB1,O14561,"Acyl carrier protein, mitochondrial",198,0.0124677287324475,0.0020384370087538,0.2566943170093286,0.0124618001587423,0.0002406264832095,64,0.2702889404203752,180775,12,518,0.5667789001122334,2.2535637927614207,6,peripheral,0
9606.ENSP00000327268,NDUFV2,P19404,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial",134,0.0084377558088281,9.841886432887486e-05,0.2586826664981235,0.0012548272880317,0.0001689390545482,64,0.4573891276253066,122713,12,518,0.1005791935843173,2.7693025587451108,3,provincial_hub,0
9606.ENSP00000441126,NDUFC1,O43677,"NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial",78,0.0049115295006611,0.0,0.238329764697477,0.0005199204155043,9.496890905867274e-05,64,0.818134036738087,73286,12,518,0.0,1.365347029122844,0,peripheral,0
9606.ENSP00000266544,NDUFA9,Q16795,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial",114,0.007178389270197,0.0005732278817407,0.2557997260843874,0.0013486371342017,0.0001547957149801,64,0.5280830011420723,104767,12,518,0.2083718067097567,2.0243465634353366,4,peripheral,0
9606.ENSP00000300688,ATP5MG,O75964,"ATP synthase F complex subunit g, mitochondrial",73,0.0045966878660034,1.0317606213847734e-05,0.2397982970511668,0.001056312156776,8.839975513822401e-05,52,0.539382045781682,63307,12,518,0.0270219553387127,1.1934341071282808,1,peripheral,0
9606.ENSP00000292475,ATP5MF,P56134,"ATP synthase F complex subunit f, mitochondrial",69,0.0043448145582771,4.80589497739564e-06,0.2374183920825251,0.0010588457128893,8.263514939462902e-05,49,0.53421494328051,60211,12,518,0.056710775047259,1.050173338799478,2,peripheral,0
9606.ENSP00000377411,NDUFA4L2,Q9NRX3,Cytochrome c oxidase hypoxia associated subunit FA4L2,33,0.0020779547887412,0.0,0.2201904443873895,0.0001762345217344,4.010569829565981e-05,32,0.7557747936025887,26085,12,518,0.0,0.0760001141636197,0,peripheral,0
9606.ENSP00000274137,NDUFS6,O75380,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",116,0.0073043259240601,1.6654091505826472e-06,0.2495571683777986,0.0011010536432144,0.000141116780968,64,0.5586033762348458,106893,12,518,0.0340368608799049,2.396824561090224,2,peripheral,0
9606.ENSP00000358840,ATP5MD,Q96IX5,"ATP synthase F complex subunit k, mitochondrial",39,0.0024557647503305,0.0,0.2345185189632357,0.000848331586966,5.1842520109156816e-05,34,0.6858573869864467,35851,12,518,0.0499671268902037,0.2192608824924224,1,peripheral,0
9606.ENSP00000356953,SDHC,Q99643,"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial",95,0.0059819910584975,0.0003340176314487,0.2704193333623493,0.0007135953580096,0.000143503054875,51,0.3113385709330126,81200,12,518,0.4667036011080331,0.992869031467957,5,peripheral,0
9606.ENSP00000419087,NDUFB2,O95178,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial",75,0.0047226245198665,1.2585734866546006e-05,0.2369694160023762,0.00057568343859,9.178531456012974e-05,64,0.8302941088719,70475,12,518,0.0263111111111109,1.250738414459802,1,peripheral,0
9606.ENSP00000421076,ATP5MGL,Q7Z4Y8,"ATP synthase subunit g 2, mitochondrial",40,0.0025187330772621,0.0,0.2329770904849501,0.0008349669727975,5.17572344625273e-05,34,0.6185068753182458,35135,12,518,0.04875,0.2479130361581829,1,peripheral,0
9606.ENSP00000338641,PWWP3B,Q5H9M0,PWWP domain-containing DNA repair factor 3B,45,0.0028335747119199,0.0,0.2341547097667959,0.0003604480159471,5.545116153012463e-05,45,0.8646936175789582,38980,12,518,0.0,0.4198259581527462,0,peripheral,0
9606.ENSP00000354687,MT-ND1,P03886,NADH-ubiquinone oxidoreductase chain 1,109,0.0068635476355393,0.0002591879471024,0.2563644767642259,0.0010884463297864,0.0001426509017311,64,0.5411761352448152,101977,12,518,0.10622001515024,2.081650870766857,4,peripheral,0
9606.ENSP00000497587,NDUFV1,P49821,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial",141,0.008878534097349,0.0004068420649904,0.2585950345854635,0.0015032559791517,0.0001837410769963,64,0.3990084122773563,128809,12,518,0.2624616467984507,2.568737483084787,5,provincial_hub,0
9606.ENSP00000354728,MT-ND4L,P03901,NADH-ubiquinone oxidoreductase chain 4L,88,0.0055412127699767,6.085880867414876e-06,0.2491967220406346,0.0009890747347965,0.0001107315938733,64,0.6885429196102573,81921,12,518,0.0883264462809915,1.5372599511174072,4,peripheral,0
9606.ENSP00000418438,NDUFA3,O95167,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3,87,0.0054782444430451,9.302499683968786e-06,0.2422839265424481,0.0005833728222616,0.0001061373251853,64,0.7361891879400312,81406,12,518,0.0227242700488836,1.5945642584489284,1,peripheral,0
9606.ENSP00000276689,NDUFB9,Q9Y6M9,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9,121,0.0076191675587179,0.0001008603503671,0.2490888785866912,0.0011403943417512,0.0001496615919921,64,0.5358274527605178,112357,12,518,0.0326480431664503,2.540085329419026,2,provincial_hub,0
9606.ENSP00000450909,SLIRP,Q9GZT3,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",10,0.0006296832693155,1.4687322604186014e-05,0.2210596846250773,4.573477466979859e-05,2.4433380578379908e-05,9,0.1269628716377347,7816,12,518,0.58,-0.7262601884776755,2,peripheral,0
9606.ENSP00000360492,NDUFA1,O15239,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1,91,0.0057301177507713,6.10650021880304e-07,0.2419271359995291,0.0007356256121784,0.0001095405038209,64,0.6963744620185718,85115,12,518,0.0642434488588334,1.6518685657804495,2,peripheral,0
9606.ENSP00000389160,NDUFA11,Q86Y39,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11,84,0.0052893394622504,0.0,0.2411509496969026,0.0005725943616403,0.0001032777592487,64,0.7682925882444368,79182,12,518,0.0,1.5372599511174072,0,peripheral,0
9606.ENSP00000215565,NDUFB7,P17568,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7,118,0.0074302625779233,0.0004291838686249,0.2473010053195244,0.0009181807004101,0.0001667533023168,64,0.5254465688730401,107391,12,518,0.0334673944268888,2.4541288684217446,2,peripheral,0
9606.ENSP00000301587,ATP5PD,O75947,"ATP synthase peripheral stalk subunit d, mitochondrial",106,0.0066746426547446,0.0001647644786309,0.2510754841839903,0.00125246228885,0.0001322198975885,55,0.4297638850026791,93931,12,518,0.19188323246707,1.8524336414407727,4,peripheral,0
9606.ENSP00000364699,SDHD,O14521,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",80,0.0050374661545242,0.0001883894970099,0.2610615373925954,0.0007318922478724,0.0001229658997458,47,0.342680748374202,68764,12,518,0.4081250000000002,0.8496082631391544,5,peripheral,0
9606.ENSP00000483888,NDUFB1,O75438,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1,76,0.004785592846798,9.330256503145164e-05,0.2397204896045351,0.0005123054900377,9.718292476131854e-05,64,0.8338115424338383,72119,12,518,0.0,1.3080427217913229,0,peripheral,0
9606.ENSP00000292907,COX7A1,P24310,"Cytochrome c oxidase subunit 7A1, mitochondrial",81,0.0051004344814558,0.0002844280913602,0.2369630681170147,0.0004723610842012,0.000107523543174,64,0.7360733779171316,72742,12,518,0.071940253010212,1.365347029122844,2,peripheral,0
9606.ENSP00000369176,NDUFB6,O95139,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6,99,0.0062338643662237,0.0001712437132787,0.2512072111893673,0.0009433717661816,0.000120128828418,64,0.6808513121599243,92812,12,518,0.0591776349352105,1.8810857951065336,2,peripheral,0
9606.ENSP00000362873,NDUFA8,P51970,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,121,0.0076191675587179,2.5577512345043574e-05,0.2500120522238268,0.0009880548591553,0.0001513472037619,64,0.5234633703517146,111504,12,518,0.0326480431664503,2.540085329419026,2,provincial_hub,0
9606.ENSP00000252102,NDUFA2,O43678,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,111,0.0069894842894024,3.266581091071392e-05,0.2473484267928775,0.0007424888295291,0.00013935207476,64,0.5807628680932432,103454,12,518,0.0,2.310868100092942,0,peripheral,0
9606.ENSP00000306362,TBCA,O75347,Tubulin-specific chaperone A,15,0.0009445249039733,2.879571726555044e-05,0.219611034016864,8.960347737355495e-05,4.44402371572248e-05,11,0.3110393535514991,11549,22,371,0.2399999999999998,0.0873751145553463,2,peripheral,0
9606.ENSP00000362058,NDUFS5,O43920,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5,97,0.0061079277123606,0.0002025034430351,0.2481083822520785,0.0011732621518217,0.0001243340710817,64,0.6417013482590865,91535,12,518,0.0403868636411945,1.8524336414407727,1,peripheral,0
9606.ENSP00000467262,UQCR11,O14957,Cytochrome b-c1 complex subunit 10,99,0.0062338643662237,3.244375635730291e-05,0.2503697102085405,0.0006302397564657,0.0001213456975638,64,0.6375729027291219,92209,12,518,0.0199979593918986,1.938390102438055,1,peripheral,0
9606.ENSP00000268668,NDUFB10,O96000,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,110,0.0069265159624708,9.419078324509578e-06,0.2469966143222867,0.0008615150377213,0.0001348671070764,64,0.586270567858137,101937,12,518,0.0358677685950413,2.2249116390956605,2,peripheral,0
9606.ENSP00000389649,ATP5PF,P18859,"ATP synthase peripheral stalk subunit F6, mitochondrial",69,0.0043448145582771,3.888333840622247e-05,0.2461111353130235,0.0011592653021137,8.576268805234105e-05,48,0.5352721843315509,62387,12,518,0.1117412308338586,0.992869031467957,4,peripheral,0
9606.ENSP00000309565,UQCRH,P07919,"Cytochrome b-c1 complex subunit 6, mitochondrial",97,0.0061079277123606,2.05083241114606e-05,0.2536585070249377,0.0006011816016561,0.0001201847959358,64,0.6726095412418222,91107,12,518,0.0204059942608141,1.8810857951065336,1,peripheral,0
9606.ENSP00000263578,FOXRED1,Q96CU9,FAD-dependent oxidoreductase domain-containing protein 1,59,0.0037151312889616,0.0002107218406672,0.2262366887287112,0.000305658803772,8.197520490012657e-05,47,0.6949088111234448,50986,12,518,0.0,0.8209561094733938,0,peripheral,0
9606.ENSP00000346196,NDUFV3,P56181,"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial",83,0.0052263711353189,4.340670861700141e-05,0.2414248757731391,0.0005441739606407,0.0001042501004735,64,0.7508046288837525,77937,12,518,0.047321817390042,1.4513034901201256,2,peripheral,0
9606.ENSP00000184956,HEATR6,Q6AI08,HEAT repeat-containing protein 6,2,0.0001259366538631,0.0,0.2359043479149002,1.705363800071419e-05,1.258364639164766e-05,2,0.90792349446916,1734,7,1183,0.0,-0.700502757611301,0,peripheral,0
9606.ENSP00000361066,NCOA3,Q9Y6Q9,Nuclear receptor coactivator 3,79,0.0049744978275927,0.0003615286045124,0.2898864095563495,0.0010259952711411,0.000146836549576,40,0.1943099442902814,68744,7,1183,0.7091812209581797,0.0178170372991927,9,connector,0
9606.ENSP00000320866,CALR,P27797,Calreticulin,93,0.0058560544046344,0.0022847430916052,0.2889381695761481,0.0008167996147636,0.0002022831466786,32,0.097012646779168,79533,3,1094,0.6768412533240838,0.9882358900338633,9,connector,0
